id,predicted_price
4136960010,553969.44
3634100030,340944.78
1624059224,1058945.2
2788400090,282487.8
9828200762,502020.22
7524400250,537205.44
3528000290,792103.1
5700003630,1920657.5
2720069019,297954.72
7227501170,240640.42
2397101270,678659.1
6792100090,823464.25
2770602265,583524.94
3971700937,328259.56
422049203,239546.1
3076500830,304163.16
1423400260,291774.47
9161100795,452867.6
3126049052,539305.2
5100401468,430065.03
514500235,425773.0
1423200170,189684.78
1402100070,448057.47
624110020,814005.75
2407000145,234178.52
1890000225,836924.6
1320069271,353503.88
5490700085,374322.2
263000155,489338.06
3726800201,412855.88
5153200358,374273.53
2725079018,795753.4
7165700200,275092.1
9429000170,595556.8
8718500075,409587.97
1760650950,324959.56
1068000559,1283716.8
4113800500,689670.25
4077800507,624902.6
2725069150,804683.2
4008400035,658936.44
7016310270,438194.22
1432701230,223503.3
3278606050,389134.9
2473350710,386332.06
2185000685,180977.72
7792000025,439844.06
6868200029,487463.97
624069003,912049.9
7431500280,976327.5
3296000040,566569.25
1118001215,1993386.8
6453900040,774200.2
333100209,842988.1
34001765,637633.8
8946700100,391599.34
5561401210,621419.5
6671900095,380618.88
3275850020,747005.2
3876300600,441499.22
1450900020,285505.1
8562780280,350131.53
7663700973,352638.2
2126049032,401222.25
1823059159,192483.19
3438503426,271830.6
9297301495,599935.5
7140700850,405500.7
7942601805,805395.3
2555900030,373061.38
2887970040,286821.1
7419700010,679235.0
2239000011,399508.2
9283800050,381205.97
9407001340,311593.34
217500140,554886.2
7212660520,259043.81
3298201170,398575.75
3057000400,290701.4
6865200444,505963.66
6071600340,533737.5
6821600005,694862.5
1235100371,780917.8
7796450340,350561.66
3603000410,194333.19
9297300255,571514.25
9126100850,563941.6
2770601462,515076.75
2599001500,219902.48
1102000095,731993.94
1853080640,1041632.8
9551201585,1041004.7
3438500796,338482.75
7518504291,538882.5
9269200340,448767.5
715010130,1725183.0
1982201485,660760.8
9526500080,406884.1
9277200180,453805.16
6669150280,311400.12
8917100153,667496.3
3760500516,1170067.8
2725069050,1036965.3
3332000091,349953.6
8562770080,634656.0
8151601190,286376.56
8563040160,653226.4
240000269,663966.8
4307350200,330584.22
1311910300,279134.53
3574900030,545202.0
7853230570,452784.16
320069049,334869.75
9839301060,760354.3
7011201333,625300.4
2781320100,298343.1
3421069120,489862.53
7852030320,487941.28
5316101075,2241857.8
5309100750,559685.5
629000730,804377.4
511700170,327088.2
1562100030,582839.7
2489200230,670512.7
524069116,522507.3
5315100737,1028238.1
1868900675,883359.8
1608000120,345727.06
705700240,367934.38
7575600610,287805.88
1778500015,739149.25
5423500240,214687.2
6713700025,361332.88
2734100734,272555.75
301402280,224011.53
2113700205,288837.66
4114601570,3046521.8
3332000615,332533.88
3630050180,372491.16
6852700520,599357.94
6870310010,706162.75
6163900981,327317.06
393000142,398357.03
1771100130,342895.12
1442860160,456028.44
9191200435,592887.06
6788200800,1059358.0
1115300070,726932.0
3176600105,793316.9
2770604665,630548.25
5469500580,440351.12
5680000545,484890.22
3424089119,600868.56
1328300180,327071.75
1773100922,345544.28
4123830480,354422.1
9808610190,1037276.7
4250200140,287043.44
4217402115,3128065.2
3831250350,374153.25
2397101055,837698.1
6817850110,908888.0
7526800200,673059.06
7853370100,669281.94
2523089025,876207.5
9476200680,271912.06
5714200140,433443.9
3575304895,554725.75
263000018,451055.62
8080400177,533233.25
6450304130,333341.2
514500090,611992.6
9477000300,458315.56
853600310,1255110.5
1951600240,204823.8
1099900120,371047.5
5323100120,581600.44
1223089016,470282.72
522059172,272168.72
1930300190,758509.25
9542840410,314248.53
8665050530,503485.75
5592900205,363012.1
5450300010,692900.4
2459960030,361863.88
3331500455,583583.8
3432500705,410889.6
3702900165,337219.44
5249803550,634981.3
626049058,469519.53
1788900380,201037.95
8075400360,261130.47
9113200250,801311.5
2738640040,737893.44
7821200307,511301.5
3530440140,236796.25
3582700130,459492.53
9276200569,770046.06
7197800020,642396.75
686200490,559001.4
3501600100,436759.6
6383000690,660370.75
7604400150,387714.5
5249801411,771836.2
2607720420,498758.66
9561100010,405150.0
1796370590,260569.16
4077800593,404730.03
854000165,252470.5
5536100010,890369.5
4188000670,916851.8
31000165,1556425.2
662350050,939186.44
4137000280,278826.6
6169901130,1244292.5
1953400510,270206.5
7518506716,1001374.9
1552520010,406515.8
7955080270,345224.7
9212900100,532507.0
3438500798,337204.2
7899800890,265613.28
4319200605,527687.1
1329300480,378587.8
8935100100,773712.56
5016001260,470692.56
4337600280,316605.1
1446401220,190052.42
7135521530,679702.4
6888900115,293094.44
2413301070,290779.56
345700040,311116.94
5566100145,509249.0
7634800070,399776.78
9346910500,759371.9
3529300060,340714.47
8128600060,1071450.0
8572900275,243555.52
4139420590,1329233.2
9274200322,631569.56
1472700200,583779.06
8820903380,497546.66
8563010130,934151.5
8965450110,891388.6
9274204230,507600.44
8165501700,361960.78
2193340260,556740.4
1860600290,987274.9
1222000055,234837.38
2492200280,481657.8
2488200455,423688.44
809001520,1181351.2
1796361140,250452.72
6398000011,768035.94
6813600365,636948.94
7504100920,828407.9
8835770330,680555.44
524059322,918162.06
4307330280,391912.9
1245002952,1341115.8
2021069059,271643.4
5700000595,685675.9
3629970930,789176.44
3336002215,282389.84
5100401060,682628.3
3278600750,289042.8
1126069045,1040232.06
7568700175,309747.94
452001475,518799.88
9283800230,606448.75
1737300130,541115.8
6189600040,518385.62
3679400025,532694.06
1096100010,333743.78
9513900050,260871.0
5452800645,830767.4
273800100,248707.47
7228500037,507477.56
808300090,507716.0
2493200215,653129.06
5035300255,779332.75
3380900160,410501.5
3630000130,457787.1
7300400670,278258.7
6798100070,369338.97
8078400010,602286.44
5566100060,564247.0
2768200212,539408.7
4035900060,563595.44
9460000110,355871.6
7199320190,590300.7
2225039081,527071.9
9512200050,635775.3
2634500085,325336.8
3654800200,302431.03
2724079090,1065435.8
2597520720,854958.8
3034200426,399668.16
984000130,323568.38
7852020670,440975.56
7923500060,773222.2
2310030510,318313.53
2205500540,527924.94
2493200015,443838.5
7853361420,609461.5
5652600605,575698.44
5285200020,342139.44
9406530150,369776.53
5706300020,511803.44
3278602490,429524.84
7197000100,562520.4
4447300008,596637.7
7899800045,245037.58
9250900095,357219.4
9268851740,684318.06
8682261440,541830.9
7284900385,860195.6
8079040300,454058.34
2225300585,423512.47
3223039013,486721.38
2013801350,280514.9
4055701110,928353.44
3578401770,445696.44
4046500720,600166.5
6145601745,357761.75
5207200195,728898.75
1972201856,592111.3
7212680080,272218.53
7277100510,629829.5
522079022,506843.7
5605000440,960149.6
6632300230,393694.94
8815400165,679920.7
6708200320,563730.4
2426059076,617665.7
3260200200,642324.2
2770601741,488661.0
4338800500,262834.6
9201000320,784431.2
7655900038,339219.75
3625059140,586706.25
4222310010,211657.86
2114700115,300209.3
3291800710,364242.84
9406590010,444721.28
3025059124,2064234.5
7972601250,356284.2
930000470,1131342.8
6690500060,523762.30000000005
16000015,202797.98
5693501102,592028.6
8079040490,493633.1
7225000155,342228.72
8819900170,818991.06
7972601270,374942.2
1224069074,886409.9
5126900321,402970.5
3438501860,314230.66
2822069080,473797.9
1656600310,629285.06
3856900507,1351306.5
1626069139,440044.06
2524049257,1175361.2
3904960150,550879.06
7214820610,476069.03
7977201845,617868.94
2428100080,933719.2
2202500135,433882.78
1523550220,766759.1
2313900610,447743.94
4123840050,405779.88
2125059124,1154407.8
1225039067,493914.16
6431500283,530412.44
2473380010,325782.53
5694501195,451213.22
2881700046,373174.47
6837820330,331640.28
2337300370,217232.36
3876540630,245575.88
626059317,383167.94
3374500520,359761.3
7228501903,409271.38
4019300051,554972.56
4232902615,756325.2
3546000090,260588.97
8127700215,777525.44
3438501100,424039.2
1769600066,812578.5
8146100610,744304.7
3052700695,599643.3
7954310210,631859.9
3761700053,2267503.8
1320069179,366281.94
1331900410,814400.56
7303100210,362805.94
2464400285,533286.94
6163901150,358816.8
8955800045,365357.06
2314300200,450661.28
9528104360,457176.97
4177100005,627816.8
8856960260,364144.53
1828001220,690396.75
3066400710,691639.8
624110610,959258.06
4040800260,467648.5
5019500215,605702.2
2481630180,1035157.94
7203170190,697335.6
510001280,1008379.94
9430110120,737272.5
1565950030,344186.53
9828202255,886157.2
3878900270,434381.78
8091600080,230969.25
1112000035,342143.16
2228900270,305740.97
6648701740,296149.22
1245003740,695392.56
2174503441,619185.1
7708250010,324224.28
6072300110,589157.25
2329800140,265618.78
1494300040,543491.5
3832050130,297574.03
7203100730,937395.5
7199330170,520208.75
7785000220,909497.94
1250201175,435987.16
4054500180,1078586.2
7905200061,460186.5
3751604895,191350.88
5220300140,315315.5
3323059027,344913.5
8651611980,967786.4
8673400190,592765.4
1668500100,854980.75
1023059365,617810.06
3308030060,383777.84
4232400860,1020196.5
2144800615,262846.47
1568100920,1726517.0
9406510040,538773.3
2923049421,346640.25
1051000040,1769898.0
2077700042,714473.4
9423800030,290853.4
9818700455,677045.94
7133300675,383341.2
4113800550,655145.1
5553300375,1746246.0
2025701530,295041.28
7942601155,499695.38
7524300020,312103.28
2520069100,303404.0
5412300410,235176.73
7504110760,767852.56
2594200350,464064.16
2722059013,222383.45
8078430480,585028.2
1423069162,536516.8
8856001090,175905.39
7000100631,755131.2
4222200280,244596.62
7971300050,665963.1
2009001600,276887.38
6619910140,654509.94
2877100985,530364.75
1196000007,391722.75
1330850130,791063.8
6664900410,282743.4
1231001110,371180.5
9235900030,287769.6
9407101840,320633.6
9523103001,438193.22
2149800278,411630.22
7234601198,685831.0
9476700035,446756.75
9297301065,710775.44
518500700,889478.8
7843500090,343479.28
6056110780,306998.62
2345700260,354122.78
3509600070,248893.38
1431700280,356760.16
1623049174,282293.0
3024089049,388933.66
7853340450,458216.8
7732410360,868074.56
1446800995,336513.47
2946000285,270539.06
425079100,465148.78
3876313040,480897.38
1762600260,975629.2
1925069121,834086.1
7443000480,941764.7
7820000015,387570.0
4027701253,514461.0
2826049165,411344.75
5426300060,905829.8
1278000210,166097.75
923000270,371021.44
7657600005,265655.06
3024079057,407883.34
3276180020,303736.38
7304300760,322332.62
3908100020,573984.8
8835400805,693498.06
4051150070,217238.92
3904930530,476126.72
6163900971,401377.25
7942600310,476606.72
4365700330,324130.12
423059207,298663.62
3992700265,383079.0
7177300090,494059.38
2540820010,701841.7
5700002510,1040078.06
5201000030,606513.56
7631800015,2452038.5
2922702965,706568.3
1525059198,942870.2
1245003160,730794.25
3810000455,321021.72
7855600080,617760.56
5701500030,1376492.2
7504020400,619699.94
1402600570,353083.47
7575610760,293764.2
8731990370,431237.9
5021900090,956732.9
290000075,447196.03
2841500010,517983.25
3955900830,434364.03
7852110140,589643.0
1311400350,249714.06
7773800015,643790.4
4123400320,524770.06
2725069157,937950.4
666000143,894699.3
5101408678,564169.9
6371000026,389651.53
2024059084,748177.56
7283900036,320413.84
8881900230,847661.56
3959400135,378946.28
7696610270,237477.67
1689400150,819834.3
5103900015,421418.9
1441000350,457052.78
5101408735,388626.78
3126059027,1870827.2
2320069014,499126.3
9541600015,666082.44
8682320420,772075.25
1562200090,668684.4
3395070980,546982.3
7349600230,252945.88
522049122,301301.3
869700060,275890.22
811000055,1463638.5
1221059176,403005.94
1523059103,527280.9
2025760210,787143.0
9218400088,363904.03
8682292020,490594.62
2623089135,474503.44
3758900259,1292737.5
524069049,577961.4
3121500150,893820.3
5581400080,864778.9
8087800020,498931.6
4070700290,947982.0
3296000170,620342.75
9238500040,603110.7
2744600040,354588.62
6813600380,704763.4
6140100150,524490.3
2201500555,472139.25
2600110250,720956.44
4337000275,181612.39
1186000150,627576.5
1972201963,548911.25
1105000745,363728.03
2887700560,631415.1
4039700080,734714.3
522049104,285197.25
4202400078,253226.4
7520000695,197942.69
7714000310,406811.28
4319200060,712363.5
8624700015,711463.8
5104520610,342184.16
2354300845,362193.0
3824100291,535700.4
6151800612,297254.1
5454200080,1027803.1
6413600290,367182.28
2131200065,320389.28
1459920010,288768.1
50300090,427231.56
2326300090,708017.94
7714000070,409013.84
3630180500,1019783.5
1727850340,1136632.0
8691430330,1076680.2
2310030390,268171.88
5561400610,570570.7
7010701016,530370.75
7883605915,282033.3
1282300995,353191.94
4040700310,517835.7
3353400435,244130.97
2143701015,487972.28
255450020,390444.34
1020069017,313178.84
4038200120,526570.94
9284801100,267296.34
1965200075,639783.06
847100047,615197.94
4038700720,582746.3
6815100085,903967.44
2508000020,352812.84
255520180,728723.06
6822100750,674587.1
869700050,348099.44
1775801405,622443.0
6600400090,222488.92
7202330270,469880.75
1683400165,860307.6
2625069070,1005822.3
7625702440,487276.16
3388000640,236185.47
1899400365,329398.62
6899990200,923216.94
5569700020,1026086.6
986000045,304084.44
3293700221,316077.97
3764800250,382822.7
2291400566,377428.2
4219401236,1555677.5
4239400840,164330.38
7211400990,199419.17
7696500280,205946.81
7215721070,534714.8
3204850140,379286.7
4322200220,694722.25
2566300100,1207131.2
1944900090,481956.2
6648500390,294738.75
7385300020,739256.1
1704900135,360534.72
2877100655,771755.4
2726079098,615004.25
7625703800,533498.94
318300040,564571.3
7922800190,574680.75
2023049361,210952.3
8946400210,512276.75
6071600450,565663.75
4343800100,397324.34
1443300140,381633.94
1024039001,910838.94
2767704860,621398.06
7234600851,703867.94
644200065,881475.44
7784400035,852767.8
3826000560,231328.64
9272202260,540538.75
263000253,453892.2
3621059043,574829.06
240000130,505046.06
1352300120,211562.5
7849200861,308821.06
2487700130,536991.9
1796100140,311383.03
7234601221,581347.0
8651710190,496537.97
2916200091,601551.0
1232000915,576843.5
1545801970,281818.8
3211200420,348151.47
7686204675,204816.16
3141600210,228389.7
3959401284,554607.4
2113700825,265032.44
3876000710,418399.47
522069022,568233.3
3214200070,420213.6
1221039156,306714.97
259600790,467472.62
785000040,496722.5
8138870470,565501.94
2596300035,329887.56
540100057,1549843.5
3073500045,548706.75
5363200266,448969.22
8682261650,554241.75
3224510080,922579.06
3211270160,473282.3
9269200520,227273.23
293810190,508848.62
4197400043,365310.34
3026079031,398064.22
5332200405,1031756.4
2473411210,313177.62
9268200315,608684.94
8123500050,728059.75
3221069091,437098.53
2485000165,652416.6
4058800215,668983.25
1926059039,847723.2
2533300680,1077084.2
3343903640,293473.97
5700003705,1738821.0
2023049372,420948.8
4058800830,657728.1
3333002302,420546.3
2944500340,313205.1
1982200790,563966.3
8929000270,502274.34
8122101440,300357.3
7525530470,860163.2
9332800020,735039.5
3878900525,268115.84
5420300210,265080.28
9232900165,335638.78
6414100026,450033.25
3013300660,813251.5
7954300120,585567.0
1081200360,347452.62
2877102345,541736.5
2202500255,442388.0
7984400050,228423.55
9558020380,467751.8
7812801850,240353.84
8944460020,379176.28
2306400040,583539.4
8649400410,356439.97
7889602020,259940.9
2041000025,542318.44
871001484,672115.94
2767602141,610372.06
3630180470,837529.94
2769602140,465902.66
2473250280,338584.7
5422560660,532436.44
3756600240,398419.88
8651600160,848797.44
7202300540,877765.56
8961950250,472375.28
3303000130,434191.1
798000062,293963.7
1695900150,858020.3
1604730150,598887.75
4136930310,371835.4
8835401250,1433470.2
8665900328,404104.9
9262800255,279846.66
1853080570,896547.8
5556300114,853369.5
9517200290,499507.97
4037200295,521011.44
7417100123,405652.44
2620069077,220404.81
7922720040,671216.8
558100090,494483.97
257000037,293371.75
3319500385,449308.6
9297301520,351218.47
3580900090,369027.56
1321039076,186258.78
7227801581,306792.6
9407001620,345557.2
2130400150,326494.47
2312400200,289239.1
4046700210,372502.53
1193000480,969260.6
1492800296,575020.9
3013300017,445925.4
3630240140,646818.3
1049010390,361111.78
9320900420,157346.56
4315700060,408257.1
2591010290,325258.0
323089085,627409.25
6600400270,219977.7
2919701105,502930.38
7202360670,897144.4
8927600100,817161.5
3211700045,661754.2
4027701326,507873.6
1601600195,254744.53
7853280350,754784.56
3629970130,788704.44
7203120020,824935.9
9542900190,395127.7
8035350120,541930.94
1238501184,1039109.56
251200240,473450.97
8945300200,203819.58
2162000160,1220729.8
5466310060,153544.45
1239400064,874310.56
5205000020,329558.16
1720800305,753068.0
7280300375,637147.1
2095800400,517621.0
7852010950,572243.5
1428001160,504464.6
9528104910,824157.75
8644210470,908240.56
7923300310,550710.8
254000100,731440.3
1931300688,518737.7
7007700030,458771.3
422049178,219518.77
422069067,471081.03
2923049393,384996.47
930000305,450396.5
2461900448,565586.0
2610100020,306840.97
2895550050,253394.25
7701700040,318701.88
2460900020,528595.6
9827700105,614202.1
1005000240,319362.56
7200001254,562632.8
866400040,590480.6
305000170,668011.1
2260800110,909666.5
3442000127,718415.4
5253300437,484072.47
7576700150,1019028.2
5469501410,595785.8
5104531120,874766.1
723049434,356266.12
622069006,991367.06
2517101200,323661.12
8159620160,248881.06
5561300640,422661.75
3317010130,234432.45
4364200250,428923.1
8732300060,763708.25
5603700025,762457.94
3585900190,1228992.8
3996900575,277433.6
8731801260,244351.61
3810000860,327935.5
5700003585,1959241.5
6332000050,504254.5
9286100250,459004.66
9471201110,1058368.5
9290800050,677921.1
7300200400,672502.25
526069024,878166.06
1454600156,1176052.8
3904980360,536227.75
2626119062,288454.22
8651730290,459139.66
7611200195,783067.06
1919800260,692871.1
6632900354,315325.44
3972900195,332729.78
5151600170,306194.78
7016000440,517396.0
871000435,755073.06
9578060540,539142.3
2332700060,903197.8
766000240,285641.0
4363700200,325182.97
7100000250,358989.6
2781250560,219059.58
2781250100,365014.7
5419800220,279971.22
7147600245,270192.4
2926069083,946658.3
6189200125,817183.8
9542830160,314498.94
5152200020,304633.62
9412900045,489662.3
6600410480,192506.06
6979970080,580165.94
5636010280,297966.6
1732801300,1051990.8
5561401530,589522.1
9578500510,384455.56
7304300906,323623.9
1223089077,615689.6
721049207,287227.78
8691330310,877307.56
1523069204,512938.12
3188100105,684564.94
6608500290,434630.47
2891400410,323033.34
7663700551,349887.6
5413200140,262357.53
425069139,643857.9
6713700155,374196.9
2767603505,527791.6
7789000080,279923.78
9211500620,223703.88
3750604417,205742.7
7922800320,607625.2
1471620240,394720.9
2222059052,369254.38
9551200270,1108168.8
2767603160,614146.56
9406710060,395606.1
8929000250,385082.5
5538300120,474331.06
2223069120,468121.62
1652500060,1574281.8
8564500240,446193.22
3629700120,676646.44
3943600070,437012.38
4171200025,299359.06
2425049063,3693475.2
9828701650,423469.47
3581000340,366294.97
8100900015,396015.56
2125059161,1151949.5
304000380,206596.28
8146200070,1617356.5
686530170,607711.3
2917200645,434250.53
9547200530,847193.9
2122059199,474383.97
1150000740,729899.1
5706200060,373020.56
9265410010,234927.38
4083800555,514664.5
6152900332,389088.84
2520900301,227386.95
9828200790,514855.25
1657530180,314805.22
7471900045,259413.56
9828200460,474359.0
1775900140,451832.72
6139800430,487187.4
7214400005,550361.8
5332200026,565894.56
9510970300,862736.25
2540830020,448154.06
3392100140,205783.03
1326069191,372755.84
2125059112,1046789.3
859000022,347298.5
8854100350,720982.9
121059007,207795.92
7977201707,525051.44
3859900060,1927386.8
8815400735,780632.44
705700530,374360.6
6600780130,367674.47
6378500105,427251.03
8143000310,507281.72
2877102330,775392.06
3526039074,706166.75
2115510300,284936.12
3024059014,1828895.0
2141330360,639911.2
546000400,517165.56
2071500011,433951.38
7972000240,221728.92
7016200460,462626.53
6204200180,484102.75
1552100135,1202959.5
88000173,458034.0
2581900235,805905.75
9211500560,237768.11
621069218,426665.62
1321970240,308421.47
798000630,331428.8
421000285,262956.1
2824600180,804718.3
3832051140,319909.5
1237500105,772708.7
8802400906,283561.22
3166900270,438197.1
3682000060,418460.06
5469700020,295466.84
1245001820,643482.94
9547205660,612396.75
7974700122,770618.1
7550801225,551246.0
1099950050,806690.2
1402900460,339479.12
7636800041,1916440.8
2115720270,274731.88
8651441750,202976.56
3904100035,279166.6
8815400020,653800.44
3303860590,512302.8
5427110040,1373135.8
1782000160,364523.12
6204420290,550467.7
3995700245,307924.03
7955040130,484845.03
1442880650,554791.06
8833510230,1237558.0
7283900551,419263.56
4396000180,300788.78
7504021310,757823.06
322059264,364317.72
3654800040,292100.06
2767704777,536838.8
3278602190,370727.2
3236500220,502728.06
3410600100,309042.97
629410180,775095.44
3352402250,184598.34
4363700304,383393.0
7237550130,1230186.2
9808590210,1388217.8
8074200175,277070.47
3463400330,470085.97
6306400140,1050487.0
8564950250,577427.9
5381000070,237446.56
9826700697,476090.53
8132700190,470224.03
7943000020,189104.56
9547204675,583401.1
4112100101,580874.8
727500030,749025.4
114101426,428390.84
9274202005,847777.94
1193000380,944825.8
3039000020,490498.4
7852170130,687324.44
2624079010,599574.44
4137010540,304778.47
7576200012,869783.94
1138020020,355770.9
3969300030,222526.48
898000200,216924.14
5153100030,316671.6
5104532030,590773.75
4406000050,234272.02
9274203390,637269.3
8682290360,473028.28
6928600330,270530.53
4139680070,884049.25
6844702690,489531.66
2154970020,1690243.5
4385701285,1446243.8
2426059071,637308.06
2867300160,565452.8
9512500720,519202.8
1773101020,315857.53
8687800100,316744.6
3627800050,1551425.0
1604600227,307909.97
3300701170,450411.62
9250900111,503143.66
7015200790,647477.1
1311100490,245467.03
2469000010,922703.75
1982201596,594770.9
1862700290,410029.75
2586800270,244048.42
9528102772,493691.1
5490210200,461628.9
6669080020,442026.0
179003055,230922.08
1860600535,987586.3
1592000130,639978.9
3905040170,559222.94
9320500080,266496.9
9276200850,512911.3
224069114,690187.6
2260000340,630958.94
5096300130,412409.7
3432500215,399420.5
2600000050,844445.06
8856003839,237607.28
2492200435,435163.0
7855900110,1246378.2
6806100250,332582.94
2770603523,503162.56
1370800515,1729808.0
2726049150,529096.3
1226059161,596144.3
1068000375,1922195.0
9528104109,546537.44
5126310060,539647.6
1951820070,542281.94
1545805980,451478.16
9464700340,945543.2
4319200675,948182.6
7518500885,593307.3
7852020620,530175.7
869700370,357218.28
8643000190,268121.06
8902000267,611533.7
7972602435,261558.69
2050100210,942015.2
6705120540,495946.78
2767601390,633990.25
4141000490,1240343.5
9345400350,843413.75
3222079162,348567.78
7789000120,248063.28
6646200770,748416.5
6666800180,870386.7
1725800280,495303.06
6117500460,1087486.0
5470100220,231521.28
5457300478,521638.38
7550800195,623203.56
7787050180,590767.6
6204430250,552495.94
7640400250,534836.1
624110920,908233.44
3629920140,435751.72
7173700518,732899.44
3210200395,247825.84
2473480560,416338.53
2623089141,540129.25
1423800080,227179.0
2076400050,320178.94
3832060120,310206.44
7702600930,488934.72
5101404555,468033.38
3723800415,456234.12
3356403400,245449.12
9214400125,557591.44
1797500530,572663.75
9551201660,1250337.2
3878900815,387350.9
1760650280,326758.0
5466410030,248490.69
6388930620,634131.3
2331300395,842329.25
9412700160,312365.22
871001611,676050.7
3142600120,630065.94
3995700220,347810.84
2310000280,306357.53
8039900400,443416.62
7504021510,769795.94
1959700445,1731054.8
1556200155,586121.06
3629960590,413740.34
259000240,469437.5
662440020,426389.4
3123049142,569058.7
321100260,818412.4
6840701095,583996.56
3738900165,406006.06
4427100130,389919.0
9238500100,515666.75
6145601810,360112.3
2570300090,406517.44
4017600010,560968.56
1005000220,431128.16
1257202120,556776.3
9527000490,501679.28
8691400080,779187.44
1726069084,482231.25
248000240,218317.47
6113400046,403978.47
2130702350,379380.5
920069052,274613.6
6071300160,565391.9
1623049041,190812.25
9268200285,399781.1
1843100520,408414.06
2887700826,578682.75
9122000385,548703.2
9475700220,416341.4
2804600005,831703.1
2896400300,411721.03
5015000180,803657.06
3630220180,827036.9
8832900780,571915.4
1568100300,471943.12
8718500610,423691.72
4147200140,1250209.2
1973700030,1099963.2
8862000075,204870.4
9320990110,316730.38
1151100035,452326.9
2011000010,248580.9
1651500060,1040171.2
446000190,836983.75
2344300220,901210.2
523049195,226577.83
9191200015,698432.06
7942601410,900918.94
7137800300,226305.94
7853300280,540976.1
6654700240,370779.88
569000050,631401.7
3584000180,243219.92
2026079055,373520.1
8898700880,308800.72
5075400150,677779.8
8731981360,403249.22
4222500020,241147.53
7996720050,608334.75
4077800094,667216.8
6446200365,665811.8
2824089053,499363.75
1311800220,238259.55
3522049063,610272.8
1721801280,184820.6
6131600240,204137.94
7202310040,633152.25
1123059125,564044.94
646910160,259646.53
5630500005,398216.2
3342100785,282748.53
9547205610,675572.06
1773100123,299445.34
3353400092,310398.22
217500015,404728.22
3649100031,436324.75
7896300150,317444.1
623049185,265103.03
1773100430,347684.16
1781500220,823567.9
3395380200,250443.84
2424059170,1818871.0
4389200765,1895489.8
1543000060,487142.94
6154900005,680495.9
2902200240,529224.4
1442880640,560070.8
8562770490,598585.56
2768300655,589445.44
3432501315,316857.56
5035300570,844201.4
3626039028,557055.75
3876540780,251815.84
327000100,1121111.5
7551300065,497731.06
1312920060,260865.97
2215901230,271256.2
6306800010,469441.28
2767700022,529410.0
5589900610,638189.7
4320200020,752878.94
5249804655,721512.0
9238500480,542612.75
3885806565,1248409.2
7905200205,514899.7
5727500102,313115.9
3585220070,404582.5
2078500210,587384.8
1839920050,411200.28
534000080,344999.38
856000255,730789.2
4141010110,1506897.0
9558040820,702756.25
7768700315,1472556.2
2796100640,301250.84
1922059010,206702.4
3448000542,272994.66
3883100220,317622.22
7237301210,305754.4
3893100456,920538.25
9578501110,398685.3
6145601995,438702.8
4024100120,351251.75
8899000050,349393.56
3396820010,616471.3
6749700117,359733.78
1954400060,523900.1
3303970100,791166.06
2540850070,501064.3
3797000745,534856.8
7883603700,307929.84
3438501452,463906.72
3530210260,726028.25
3598600049,177924.52
731500170,395448.4
7129304375,213987.2
263000006,451383.78
7212660560,330448.28
1112700010,436905.75
3420069060,615351.0
2473000470,472088.12
8691390980,779407.0
6184700100,458666.6
4476400275,369917.6
2968801240,302062.22
1529300160,420592.2
7640400070,650712.8
7016100380,444149.3
2172000890,472737.94
4035900015,756978.7
9528104660,1146465.8
507100005,374990.8
2783100160,402705.38
3629921140,893673.75
